file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score
pcgnn_078.txt,False,False,False,0.4642857142857143,0.4722222222222222,105,0.4,0,0.0,0.18095238095238095,0.22857142857142856,0.0,1.0,0.3254761904761905
pcgnn_079.txt,False,False,False,0.4846938775510204,0.5069444444444444,101,0.32673267326732675,0,0.0,0.22772277227722773,0.10891089108910891,0.0,1.0,0.34095271772075164
pcgnn_080.txt,False,False,False,0.46938775510204084,0.5,104,0.4807692307692308,0,0.0,0.17307692307692307,0.11538461538461539,0.0,1.0,0.3254317111459969
pcgnn_081.txt,True,True,False,0.4642857142857143,0.5069444444444444,105,0.3523809523809524,0,0.0,0.21904761904761905,0.12380952380952381,0.0,1.0,0.3330952380952381
pcgnn_082.txt,False,False,False,0.4387755102040816,0.4375,110,0.41818181818181815,0,0.0,0.17272727272727273,0.2909090909090909,0.0,1.0,0.316178107606679
pcgnn_083.txt,False,False,False,0.4744897959183674,0.5138888888888888,103,0.6310679611650486,0,0.0,0.21359223300970873,0.1553398058252427,0.0,1.0,0.33506538537745195
pcgnn_084.txt,False,False,False,0.46938775510204084,0.4861111111111111,104,0.3076923076923077,0,0.0,0.3076923076923077,0.17307692307692307,0.0,1.0,0.3523547880690738
pcgnn_085.txt,False,False,False,0.46938775510204084,0.4375,104,0.4807692307692308,0,0.0,0.2403846153846154,0.21153846153846154,0.0,1.0,0.3388932496075353
pcgnn_086.txt,False,False,False,0.4846938775510204,0.4583333333333333,101,0.45544554455445546,0,0.0,0.16831683168316833,0.19801980198019803,0.0,1.0,0.32907152960193975
pcgnn_087.txt,False,False,False,0.4846938775510204,0.5,101,0.38613861386138615,0,0.0,0.2871287128712871,0.2376237623762376,0.0,1.0,0.35283390583956353
pcgnn_088.txt,False,False,False,0.46938775510204084,0.4652777777777778,104,0.3076923076923077,0,0.0,0.23076923076923078,0.125,0.0,1.0,0.3369701726844584
pcgnn_089.txt,False,False,False,0.4846938775510204,0.4791666666666667,101,0.4158415841584158,0,0.0,0.2079207920792079,0.1485148514851485,0.0,1.0,0.3369923216811477
pcgnn_090.txt,False,False,False,0.46938775510204084,0.5,104,0.2403846153846154,0,0.0,0.25,0.18269230769230768,0.0,1.0,0.3408163265306122
pcgnn_091.txt,False,False,False,0.4744897959183674,0.4583333333333333,103,0.3883495145631068,0,0.0,0.23300970873786409,0.13592233009708737,0.0,1.0,0.33894888052308303
pcgnn_092.txt,False,False,False,0.45918367346938777,0.4861111111111111,106,0.42452830188679247,0,0.0,0.18867924528301888,0.25471698113207547,0.0,1.0,0.3254909510974201
pcgnn_093.txt,False,False,False,0.5,0.4791666666666667,98,0.3979591836734694,0,0.0,0.25510204081632654,0.1326530612244898,0.0,1.0,0.3510204081632653
pcgnn_094.txt,False,False,False,0.46938775510204084,0.4791666666666667,104,0.34615384615384615,0,0.0,0.2403846153846154,0.15384615384615385,0.0,1.0,0.3388932496075353
pcgnn_095.txt,False,False,False,0.4846938775510204,0.4930555555555556,101,0.22772277227722773,0,0.0,0.2871287128712871,0.13861386138613863,0.0,1.0,0.35283390583956353
pcgnn_096.txt,False,False,False,0.45918367346938777,0.4791666666666667,106,0.5471698113207547,0,0.0,0.14150943396226415,0.16037735849056603,0.0,1.0,0.31605698883326916
pcgnn_097.txt,False,False,False,0.4897959183673469,0.4930555555555556,100,0.31,0,0.0,0.25,0.07,0.0,1.0,0.346938775510204
pcgnn_098.txt,True,True,False,0.46938775510204084,0.4791666666666667,104,0.5192307692307693,0,0.0,0.19230769230769232,0.125,0.0,1.0,0.3292778649921507
pcgnn_099.txt,False,False,False,0.5051020408163265,0.4652777777777778,97,0.35051546391752575,0,0.0,0.20618556701030927,0.1958762886597938,0.0,1.0,0.3427677256469598
