file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score,score_tier,range_tier,percentile_tier
pcgnn_052.txt,True,True,True,0.3622448979591837,0.3541666666666667,125,0.984,26,0.9285714285714286,0.088,0.4,0.9259259259259259,0.672,0.5520734693877551,medium,unclassified,hard
pcgnn_053.txt,True,True,True,0.22448979591836735,0.25,152,1.0,26,0.9285714285714286,0.02631578947368421,0.631578947368421,0.9629629629629629,0.8223684210526315,0.5209653598281417,medium,unclassified,hard
pcgnn_054.txt,False,False,False,0.39285714285714285,0.3958333333333333,119,0.907563025210084,0,0.0,0.11764705882352941,0.2605042016806723,0.0,1.0,0.2913865546218487,easy,unclassified,hard
pcgnn_055.txt,True,True,True,0.23979591836734693,0.2638888888888889,149,1.0,26,0.9285714285714286,0.04697986577181208,0.6711409395973155,0.9629629629629629,0.8187919463087249,0.5291535406108752,medium,unclassified,hard
pcgnn_056.txt,True,True,True,0.39285714285714285,0.4097222222222222,119,0.7394957983193278,30,1.0714285714285714,0.10084033613445378,0.3025210084033613,0.9354838709677419,0.37815126050420167,0.5447478991596638,medium,unclassified,hard
pcgnn_057.txt,False,False,False,0.3520408163265306,0.3541666666666667,127,1.0,0,0.0,0.06299212598425197,0.3464566929133858,0.0,1.0,0.2682106700948096,easy,unclassified,medium
pcgnn_058.txt,True,True,True,0.2193877551020408,0.2361111111111111,153,1.0,26,0.9285714285714286,0.013071895424836602,0.6470588235294118,0.9629629629629629,0.8235294117647058,0.5169601173802855,medium,unclassified,hard
pcgnn_059.txt,True,True,True,0.18877551020408162,0.19444444444444445,159,1.0,26,0.9285714285714286,0.025157232704402517,0.7295597484276729,1.0,0.8301886792452831,0.5111924014888974,medium,unclassified,hard
pcgnn_060.txt,True,True,True,0.25,0.2222222222222222,147,0.9931972789115646,26,0.9285714285714286,0.061224489795918366,0.6462585034013606,0.9629629629629629,0.8095238095238095,0.5336734693877551,medium,unclassified,hard
pcgnn_061.txt,True,True,True,0.22448979591836735,0.2777777777777778,152,1.0,26,0.9285714285714286,0.019736842105263157,0.6644736842105263,0.9629629629629629,0.8223684210526315,0.5196495703544576,medium,unclassified,hard
pcgnn_062.txt,True,True,True,0.2755102040816326,0.2916666666666667,142,1.0,26,0.9285714285714286,0.056338028169014086,0.5915492957746479,0.9629629629629629,0.8098591549295775,0.5403995400977293,medium,unclassified,hard
pcgnn_063.txt,True,True,True,0.413265306122449,0.4375,115,0.782608695652174,26,0.9285714285714286,0.09565217391304348,0.21739130434782608,0.9629629629629629,0.4608695652173913,0.537240461401952,medium,unclassified,hard
pcgnn_064.txt,True,True,True,0.22959183673469388,0.2361111111111111,151,1.0,26,0.9285714285714286,0.039735099337748346,0.6423841059602649,0.9259259259259259,0.8211920529801324,0.5250033788349777,medium,unclassified,hard
pcgnn_065.txt,False,False,False,0.25,0.2569444444444444,147,0.9591836734693877,0,0.0,0.04081632653061224,0.6530612244897959,0.0,1.0,0.23316326530612244,easy,unclassified,easy
pcgnn_066.txt,True,True,True,0.19387755102040816,0.20833333333333334,158,1.0,26,0.9285714285714286,0.0189873417721519,0.759493670886076,0.9629629629629629,0.8291139240506329,0.5113278222681478,medium,unclassified,hard
pcgnn_067.txt,True,True,True,0.35714285714285715,0.3888888888888889,126,1.0,26,0.9285714285714286,0.05555555555555555,0.3253968253968254,1.0,0.6904761904761905,0.5468253968253969,medium,unclassified,hard
pcgnn_068.txt,False,False,False,0.4387755102040816,0.4166666666666667,110,0.9,0,0.0,0.1,0.22727272727272727,0.0,1.0,0.30163265306122444,easy,unclassified,hard
pcgnn_069.txt,True,True,True,0.3877551020408163,0.3819444444444444,120,0.6833333333333333,26,0.9285714285714286,0.1,0.30833333333333335,0.9629629629629629,0.4583333333333333,0.5300765306122449,medium,unclassified,hard
pcgnn_070.txt,True,True,True,0.21428571428571427,0.2152777777777778,154,0.9935064935064936,26,0.9285714285714286,0.03896103896103896,0.7012987012987013,0.9259259259259259,0.8181818181818182,0.5198051948051948,medium,unclassified,hard
pcgnn_071.txt,True,True,True,0.23979591836734693,0.2222222222222222,149,1.0,26,0.9285714285714286,0.053691275167785234,0.7181208053691275,0.9629629629629629,0.8187919463087249,0.5304958224900699,medium,unclassified,hard
pcgnn_072.txt,True,True,True,0.35714285714285715,0.3819444444444444,126,1.0,26,0.9285714285714286,0.05555555555555555,0.373015873015873,0.9629629629629629,0.7857142857142857,0.5611111111111111,medium,unclassified,hard
pcgnn_073.txt,True,True,True,0.3520408163265306,0.375,127,1.0,26,0.9285714285714286,0.07874015748031496,0.4330708661417323,0.9629629629629629,0.7874015748031497,0.5644705126144947,medium,unclassified,hard
pcgnn_074.txt,True,True,True,0.29591836734693877,0.2777777777777778,138,1.0,26,0.9285714285714286,0.050724637681159424,0.5434782608695652,0.9259259259259259,0.8043478260869565,0.544572611653357,medium,unclassified,hard
pcgnn_075.txt,True,True,True,0.2653061224489796,0.2777777777777778,144,1.0,26,0.9285714285714286,0.034722222222222224,0.5486111111111112,1.0,0.8125,0.5334112811791383,medium,unclassified,hard
pcgnn_076.txt,True,True,True,0.22959183673469388,0.2708333333333333,151,1.0,26,0.9285714285714286,0.026490066225165563,0.6556291390728477,0.9259259259259259,0.8211920529801324,0.5223543722124611,medium,unclassified,hard
pcgnn_077.txt,True,True,True,0.40816326530612246,0.4513888888888889,116,0.8793103448275862,26,0.9285714285714286,0.09482758620689655,0.1810344827586207,0.9629629629629629,0.3706896551724138,0.5220179451090781,medium,unclassified,hard
pcgnn_078.txt,True,True,True,0.33163265306122447,0.3402777777777778,131,1.0,26,0.9285714285714286,0.06870229007633588,0.42748091603053434,0.9629629629629629,0.7938931297709924,0.5573142233992834,medium,unclassified,hard
pcgnn_079.txt,False,False,False,0.41836734693877553,0.4305555555555556,114,0.9824561403508771,0,0.0,0.09649122807017543,0.23684210526315788,0.0,1.0,0.2948084496956678,easy,unclassified,hard
pcgnn_080.txt,True,True,True,0.1989795918367347,0.2222222222222222,157,1.0,26,0.9285714285714286,0.025477707006369428,0.7643312101910829,0.9629629629629629,0.8280254777070064,0.5139932406083453,medium,unclassified,hard
pcgnn_081.txt,True,True,True,0.3469387755102041,0.4027777777777778,128,1.0,26,0.9285714285714286,0.0390625,0.3984375,0.9629629629629629,0.7890625,0.5552535076530611,medium,unclassified,hard
pcgnn_082.txt,True,True,True,0.1377551020408163,0.14583333333333334,169,1.0,26,0.9285714285714286,0.011834319526627219,0.8757396449704142,0.9629629629629629,0.8402366863905325,0.49472889747615023,medium,unclassified,hard
pcgnn_083.txt,True,True,True,0.21428571428571427,0.2569444444444444,154,1.0,26,0.9285714285714286,0.01948051948051948,0.6883116883116883,1.0,0.8246753246753247,0.5168831168831169,medium,unclassified,hard
pcgnn_084.txt,True,True,True,0.23469387755102042,0.2569444444444444,150,1.0,26,0.9285714285714286,0.02666666666666667,0.6466666666666666,1.0,0.82,0.5237414965986394,medium,unclassified,hard
pcgnn_085.txt,True,True,True,0.2602040816326531,0.2361111111111111,145,1.0,26,0.9285714285714286,0.05517241379310345,0.6137931034482759,0.9629629629629629,0.8137931034482758,0.5361646727656579,medium,unclassified,hard
pcgnn_086.txt,False,False,False,0.32653061224489793,0.3333333333333333,132,0.946969696969697,0,0.0,0.09090909090909091,0.45454545454545453,0.0,1.0,0.26614100185528755,easy,unclassified,medium
pcgnn_087.txt,False,False,False,0.28061224489795916,0.2708333333333333,141,1.0,0,0.0,0.04964539007092199,0.624113475177305,0.0,1.0,0.24411275148357214,easy,unclassified,medium
pcgnn_088.txt,True,True,True,0.34183673469387754,0.3611111111111111,129,0.9147286821705426,26,0.9285714285714286,0.07751937984496124,0.4728682170542636,0.9629629629629629,0.7054263565891473,0.5488688498655276,medium,unclassified,hard
pcgnn_089.txt,False,False,False,0.4030612244897959,0.3958333333333333,117,0.8803418803418803,0,0.0,0.08547008547008547,0.3504273504273504,0.0,1.0,0.2880123844409559,easy,unclassified,hard
pcgnn_090.txt,True,True,True,0.37755102040816324,0.3958333333333333,122,0.9344262295081968,26,0.9285714285714286,0.09836065573770492,0.319672131147541,0.9629629629629629,0.7131147540983607,0.564904650384744,medium,unclassified,hard
pcgnn_091.txt,True,True,True,0.22959183673469388,0.2638888888888889,151,1.0,26,0.9285714285714286,0.019867549668874173,0.7019867549668874,0.9629629629629629,0.8211920529801324,0.5210298689012028,medium,unclassified,hard
pcgnn_092.txt,True,True,True,0.34183673469387754,0.375,129,1.0,26,0.9285714285714286,0.05426356589147287,0.4186046511627907,0.9629629629629629,0.7906976744186046,0.5570083847492485,medium,unclassified,hard
pcgnn_093.txt,True,True,False,0.4489795918367347,0.4652777777777778,108,0.5370370370370371,0,0.0,0.12037037037037036,0.10185185185185185,0.0,1.0,0.3087679516250945,easy,unclassified,hard
pcgnn_094.txt,True,True,True,0.3010204081632653,0.3263888888888889,137,1.0,26,0.9285714285714286,0.051094890510948905,0.5328467153284672,0.9629629629629629,0.8029197080291971,0.5459630567555489,medium,unclassified,hard
pcgnn_095.txt,True,True,True,0.1989795918367347,0.20833333333333334,157,1.0,26,0.9285714285714286,0.025477707006369428,0.7006369426751592,1.0,0.8280254777070064,0.5139932406083453,medium,unclassified,hard
pcgnn_096.txt,True,True,True,0.4030612244897959,0.4375,117,0.8888888888888888,26,0.9285714285714286,0.10256410256410256,0.26495726495726496,0.9259259259259259,0.6581196581196581,0.565149136577708,medium,unclassified,hard
pcgnn_097.txt,True,True,True,0.16326530612244897,0.16666666666666666,164,1.0,26,0.9285714285714286,0.018292682926829267,0.774390243902439,1.0,0.8353658536585366,0.5029430064708811,medium,unclassified,hard
pcgnn_098.txt,True,True,True,0.3826530612244898,0.375,121,0.8842975206611571,26,0.9285714285714286,0.09090909090909091,0.36363636363636365,0.9259259259259259,0.6611570247933884,0.5571512902681734,medium,unclassified,hard
pcgnn_099.txt,True,True,True,0.4336734693877551,0.4236111111111111,111,0.8468468468468469,26,0.9285714285714286,0.0990990990990991,0.1981981981981982,0.9259259259259259,0.2882882882882883,0.5181651038793896,medium,unclassified,hard
