file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score,score_tier,range_tier,percentile_tier
pcgnn_089.txt,True,True,True,0.4030612244897959,0.3958333333333333,117,0.8803418803418803,39,1.3928571428571428,0.08547008547008547,0.3504273504273504,0.975,0.5384615384615384,0.5687816152101866,medium,unclassified,hard
pcgnn_090.txt,True,True,True,0.37755102040816324,0.3958333333333333,122,0.9344262295081968,37,1.3214285714285714,0.09836065573770492,0.319672131147541,0.9736842105263158,0.6229508196721312,0.5763800602208096,medium,unclassified,hard
pcgnn_091.txt,True,True,True,0.22959183673469388,0.2638888888888889,151,1.0,26,0.9285714285714286,0.019867549668874173,0.7019867549668874,0.9629629629629629,0.8211920529801324,0.5210298689012028,medium,unclassified,hard
pcgnn_092.txt,True,True,True,0.34183673469387754,0.375,129,1.0,30,1.0714285714285714,0.05426356589147287,0.4186046511627907,0.9354838709677419,0.7596899224806202,0.5773572219585508,medium,unclassified,hard
pcgnn_093.txt,True,True,True,0.4489795918367347,0.4652777777777778,108,0.5370370370370371,30,1.0714285714285714,0.12037037037037036,0.10185185185185185,0.9354838709677419,0.25,0.5462679516250945,medium,unclassified,hard
pcgnn_094.txt,True,True,True,0.3010204081632653,0.3263888888888889,137,1.0,27,0.9642857142857143,0.051094890510948905,0.5328467153284672,0.9642857142857143,0.7956204379562044,0.5573681662446,medium,unclassified,hard
pcgnn_095.txt,True,True,True,0.1989795918367347,0.20833333333333334,157,1.0,29,1.0357142857142858,0.025477707006369428,0.7006369426751592,0.9666666666666667,0.8089171974522293,0.5361269985701287,medium,unclassified,hard
pcgnn_096.txt,True,True,True,0.4030612244897959,0.4375,117,0.8888888888888888,32,1.1428571428571428,0.10256410256410256,0.26495726495726496,0.9393939393939394,0.6068376068376068,0.5824568288854003,medium,unclassified,hard
pcgnn_097.txt,True,True,True,0.16326530612244897,0.16666666666666666,164,1.0,26,0.9285714285714286,0.018292682926829267,0.774390243902439,1.0,0.8353658536585366,0.5029430064708811,medium,unclassified,easy
pcgnn_098.txt,True,True,True,0.3826530612244898,0.375,121,0.8842975206611571,34,1.2142857142857142,0.09090909090909091,0.36363636363636365,0.9714285714285714,0.5950413223140496,0.5722339348962725,medium,unclassified,hard
